id,lat,lng,tree,sky,entropy,H,S,V,color,neighborhood,city
1529,37.760394,-122.482838,15232,54360.5,5.870900359,0.090311987,0.244137102,0.407598039,#675c4e,Outer Sunset,sanfrancisco
1530,37.760394,-122.484735,1028.75,55061,5.766042785,0.107997665,0.169738407,0.412254902,#696257,Outer Sunset,sanfrancisco
1531,37.760394,-122.486633,5014.75,54159,5.684978847,0.115337044,0.103256705,0.454901961,#747068,Outer Sunset,sanfrancisco
1532,37.760394,-122.488531,5684,56900.5,5.781555814,0.105981112,0.180526615,0.492903828,#7d7567,Outer Sunset,sanfrancisco
1533,37.760394,-122.490428,5736,56780.5,5.863615696,0.120213434,0.116883117,0.523990773,#858176,Outer Sunset,sanfrancisco
1534,37.760394,-122.492325,3795.25,53255.75,5.769430519,0.183908046,0.062782917,0.498137255,#7e7f77,Outer Sunset,sanfrancisco
1535,37.760394,-122.494223,8872.75,56363.75,5.716367886,0.189716312,0.12345679,0.414705882,#67695c,Outer Sunset,sanfrancisco
1536,37.760394,-122.496121,42754.5,36153,6.134584339,0.108163265,0.028634876,0.882972136,#e1deda,Outer Sunset,sanfrancisco
1537,37.760394,-122.498018,4478.25,46824.5,5.403732598,0.107581533,0.098782478,0.367566321,#5d5a54,Outer Sunset,sanfrancisco
1538,37.760394,-122.499915,273.75,46069.25,5.32886627,0.128071697,0.125258012,0.4749742,#797569,Outer Sunset,sanfrancisco
1539,37.760394,-122.501813,7747.75,56387,5.626616874,0.14084507,0.013071895,0.852,#d9d8d6,Outer Sunset,sanfrancisco
1540,37.760394,-122.503711,9667.5,53654,5.275317187,0.105130785,0.044400768,0.812890341,#cfcbc6,Outer Sunset,sanfrancisco
1541,37.760394,-122.505608,3994.25,59362.75,5.651509087,0.150380022,0.049508144,0.506617647,#81807a,Outer Sunset,sanfrancisco
1542,37.760394,-122.507505,1670.75,31379.75,5.723655009,0.117218699,0.134629981,0.464419476,#767166,Outer Sunset,sanfrancisco
1543,37.760394,-122.509403,18353.25,67932.5,5.414611947,0.574747475,0.129564193,0.464569083,#676f76,Outer Sunset,sanfrancisco
1544,37.760394,-122.511301,3886.5,84588.5,5.146436697,0.397822446,0.032447416,0.687170868,#a9afab,Outer Sunset,sanfrancisco
1545,37.761894,-122.387961,11800.5,42182,5.356466199,0.061968839,0.475821398,0.381549341,#614432,Potrero Hill,sanfrancisco
1546,37.761894,-122.389859,1722.25,59923.25,5.446606155,0.107787274,0.064415489,0.763165266,#c2beb6,Potrero Hill,sanfrancisco
1547,37.761894,-122.391757,26243.5,41131.25,5.074987215,0.105226175,0.276140581,0.769915966,#c4b08e,Potrero Hill,sanfrancisco
1548,37.761894,-122.393654,30285,39817.5,5.797266673,0.121151272,0.120581114,0.368092692,#5d5a52,Potrero Hill,sanfrancisco
1549,37.761894,-122.395552,34977.5,44530.75,5.898641438,0.517283951,0.05033557,0.362677485,#575c5c,Potrero Hill,sanfrancisco
1550,37.761894,-122.397449,26073.5,43485.75,6.051669059,0.505144033,0.182124789,0.19379085,#283131,Potrero Hill,sanfrancisco
1551,37.761894,-122.401244,23802.5,47620,5.704303943,0.427672956,0.034697218,0.413116971,#656967,Mission,sanfrancisco
1552,37.761894,-122.403142,25142,37023,5.858940682,0.140271493,0.016853504,0.918277311,#eae9e6,Mission,sanfrancisco
1553,37.761894,-122.405039,17891.25,52418,5.551173503,0.140740741,0.134983127,0.373529412,#5f5d52,Mission,sanfrancisco
1554,37.761894,-122.406937,8236,28817,5.539932373,0.143269786,0.037293175,0.62551041,#9f9e99,Mission,sanfrancisco
1555,37.761894,-122.408834,41078.75,28041,6.130212576,0.083946981,0.176776881,0.557879448,#8e8175,Mission,sanfrancisco
1556,37.761894,-122.410732,10737.75,33605,5.703322226,0.066013898,0.098359637,0.742514418,#bdb2aa,Mission,sanfrancisco
1557,37.761894,-122.412629,31758,35299,5.475859735,0.083333333,0.140413242,0.367728758,#5d5750,Mission,sanfrancisco
1558,37.761894,-122.414527,43536.5,13415,5.10802244,0.102141448,0.099278281,0.467294118,#77726b,Mission,sanfrancisco
1559,37.761894,-122.416424,3552.75,36650.75,5.394766556,0.136458333,0.010882133,0.873618538,#dededc,Mission,sanfrancisco
1560,37.761894,-122.418322,2433.25,37617,5.352945706,0.063794912,0.290547491,0.364997914,#5d4c42,Mission,sanfrancisco
1561,37.761894,-122.420219,1349.5,23937,5.010978673,0.293682796,0.197798692,0.229759941,#313a2e,Mission,sanfrancisco
1562,37.761894,-122.424014,7441,26208.25,5.974607436,0.235336195,0.074298469,0.245960784,#3c3e3a,Castro-Upper Market,sanfrancisco
1563,37.761894,-122.425912,51703.25,22966,5.950163122,0.184444444,0.025978524,0.514616756,#82837f,Castro-Upper Market,sanfrancisco
1564,37.761894,-122.429707,18173.75,20231.25,5.53517773,0.112783696,0.215555112,0.510109498,#827966,Castro-Upper Market,sanfrancisco
1565,37.761894,-122.431605,30468.75,27443.75,6.090619939,0.144130758,0.101738473,0.447261663,#727066,Castro-Upper Market,sanfrancisco
1566,37.761894,-122.433502,53999.25,26298.5,6.364875168,0.086327345,0.179473401,0.405446623,#675e54,Castro-Upper Market,sanfrancisco
1567,37.761894,-122.437297,7576,42277,5.615356761,0.087966395,0.203838018,0.341486068,#574e45,Castro-Upper Market,sanfrancisco
1568,37.761894,-122.439195,64669.25,16081.25,5.823328365,0.139949109,0.081977472,0.447619048,#727068,Castro-Upper Market,sanfrancisco
1569,37.761894,-122.441092,7770.5,40115.5,5.36322331,0.240539139,0.110976873,0.349562594,#54594f,Castro-Upper Market,sanfrancisco
1570,37.761894,-122.442991,24920.5,32366.25,5.676140941,0.44047619,0.028304271,0.574727669,#8e9291,Castro-Upper Market,sanfrancisco
1571,37.761894,-122.444887,14869.5,22813,5.395748025,0.482587065,0.010842301,0.757291667,#bfc1c0,Castro-Upper Market,sanfrancisco
1572,37.761894,-122.446785,5230.25,40052.5,5.366403047,0.117663344,0.075015576,0.515911283,#838079,Castro-Upper Market,sanfrancisco
1573,37.761894,-122.448682,30933,33864.25,5.932330827,0.391493056,0.068060971,0.356862745,#545b56,Castro-Upper Market,sanfrancisco
1574,37.761894,-122.450581,52615.5,18651.5,5.697061782,0.077777778,0.038119441,0.301099952,#4c4b49,Castro-Upper Market,sanfrancisco
1575,37.761894,-122.452477,42402,29480,6.006080801,0.131097561,0.143064844,0.465043949,#767265,Haight-Ashbury,sanfrancisco
1576,37.761894,-122.461965,35310,31403.75,5.894627314,0.107233182,0.279711375,0.473805933,#786c57,Inner Sunset,sanfrancisco
1577,37.761894,-122.463862,23854.25,27920.25,6.049317353,0.125586854,0.158482143,0.263529412,#434038,Inner Sunset,sanfrancisco
1578,37.761894,-122.467657,5648.5,33742,5.445087845,0.33494105,0.035854277,0.441762159,#6c706c,Inner Sunset,sanfrancisco
1579,37.761894,-122.469555,3443,49216.25,5.149185267,0.1744114,0.068894865,0.519042871,#83847b,Inner Sunset,sanfrancisco
1580,37.761894,-122.471453,9131.5,41293.25,5.487020569,0.115961801,0.095504886,0.436203467,#6f6b64,Inner Sunset,sanfrancisco
1581,37.761894,-122.473351,1501.5,36894,5.443009653,0.17183908,0.058943089,0.350802139,#595954,Inner Sunset,sanfrancisco
1582,37.761894,-122.475248,3657.75,44502.5,5.143688138,0.105300454,0.108838501,0.68342821,#aea79b,Inner Sunset,sanfrancisco
1583,37.761894,-122.477145,2217.75,52062.75,5.567958815,0.168067227,0.052025648,0.472101823,#787872,Inner Sunset,sanfrancisco
1584,37.761894,-122.479043,5799.25,51075.75,5.629620219,0.096227316,0.099007092,0.438842204,#6f6b64,Inner Sunset,sanfrancisco
1585,37.761894,-122.480941,15170.5,43782.25,5.686506023,0.192012289,0.056977813,0.474136321,#777872,Inner Sunset,sanfrancisco
1586,37.761894,-122.482838,12363,41375,5.869364285,0.186046512,0.051527861,0.451386072,#72736d,Outer Sunset,sanfrancisco
1587,37.761894,-122.484735,6594.25,43890.75,5.767566658,0.112409347,0.170093202,0.440180995,#706a5d,Outer Sunset,sanfrancisco
1588,37.761894,-122.486633,10474.5,52621.75,5.629158855,0.10439339,0.183696135,0.430607365,#6d6659,Outer Sunset,sanfrancisco
1589,37.761894,-122.488531,5912.5,51508.5,5.536845339,0.377380952,0.01293422,0.731845842,#b8bab8,Outer Sunset,sanfrancisco
1590,37.761894,-122.490428,5218.5,54745.25,5.945073455,0.11558669,0.162678063,0.430147059,#6d685b,Outer Sunset,sanfrancisco
1591,37.761894,-122.492325,2777.5,51894.75,5.74588311,0.101538462,0.192193968,0.378935574,#60594e,Outer Sunset,sanfrancisco
1592,37.761894,-122.494223,7234.25,56015.75,5.641521027,0.125482625,0.134930972,0.53767507,#898476,Outer Sunset,sanfrancisco
1593,37.761894,-122.496121,62637.25,29633.5,,,,,,Outer Sunset,sanfrancisco
1594,37.761894,-122.498018,2963.75,57062.25,5.629880087,0.152086137,0.133801549,0.375456389,#5f5e52,Outer Sunset,sanfrancisco
1595,37.761894,-122.499915,4822.75,48506.5,5.688294631,0.560882801,0.045782377,0.707880133,#acb1b4,Outer Sunset,sanfrancisco
1596,37.761894,-122.501813,1791,44829.75,5.674425061,0.107986502,0.097052402,0.492076283,#7d7971,Outer Sunset,sanfrancisco
1597,37.761894,-122.503711,2981,59024.75,5.613602388,0.131382674,0.126551949,0.400087146,#666359,Outer Sunset,sanfrancisco
1598,37.761894,-122.505608,5282.5,42475.75,5.42324659,0.098559671,0.133267522,0.433368984,#6e685f,Outer Sunset,sanfrancisco
1599,37.761894,-122.507505,9269.25,52177,5.730786462,0.110882957,0.127989488,0.382604324,#615d55,Outer Sunset,sanfrancisco
1600,37.761894,-122.509403,5352.75,32951.5,5.188886143,0.146324054,0.108076834,0.413295074,#69675d,Outer Sunset,sanfrancisco
1601,37.763394,-122.387961,3131,32630.75,5.635754446,0.138487476,0.094859493,0.426982733,#6c6b62,Potrero Hill,sanfrancisco
1602,37.763394,-122.389859,18113.75,30293.75,5.787873299,0.125134844,0.138008039,0.351215686,#59564d,Potrero Hill,sanfrancisco
1603,37.763394,-122.391757,9252.25,53441.75,4.741430125,0.108083055,0.152102191,0.558516419,#8e8678,Potrero Hill,sanfrancisco
1604,37.763394,-122.393654,10916.5,46897.5,5.389172171,0.164383562,0.076680672,0.455284553,#74736b,Potrero Hill,sanfrancisco
1605,37.763394,-122.395552,31780.5,42692,6.021111437,0.201149425,0.01127089,0.560566449,#8e8e8d,Potrero Hill,sanfrancisco
1606,37.763394,-122.397449,32059.5,30556.75,5.794438683,0.120230382,0.109120905,0.33957583,#56534d,Potrero Hill,sanfrancisco
1607,37.763394,-122.399347,26677,38394.5,5.940495312,0.145929339,0.08317363,0.409254902,#68675f,Potrero Hill,sanfrancisco
1608,37.763394,-122.401244,12492.5,36942,5.545603371,0.273504274,0.004788802,0.818903972,#d0d0cf,Mission,sanfrancisco
1609,37.763394,-122.403142,15572.75,49858.75,5.408987431,0.098451327,0.21180881,0.608627451,#9b8d7a,Mission,sanfrancisco
1610,37.763394,-122.405039,19929.25,65785,,,,,,Mission,sanfrancisco
1611,37.763394,-122.408834,6686.75,25537,5.594812642,0.563945578,0.019973912,0.717939713,#b3b5b7,Mission,sanfrancisco
1612,37.763394,-122.412629,8037.5,52000.75,5.554879137,0.077981651,0.122747748,0.424677188,#6c655f,Mission,sanfrancisco
1613,37.763394,-122.414527,915,52562.75,5.134807072,0.363349131,0.025101118,0.47092437,#757875,Mission,sanfrancisco
1614,37.763394,-122.416424,31578.25,20727.5,5.557281762,0.020421903,0.448831587,0.308994709,#4e2f2b,Mission,sanfrancisco
1615,37.763394,-122.418322,18822.75,42820.25,6.080251462,0.105102607,0.188934297,0.415816993,#6a6256,Mission,sanfrancisco
1616,37.763394,-122.420219,137.75,28668,5.500568573,0.301662708,0.042024356,0.485015735,#777b76,Mission,sanfrancisco
1617,37.763394,-122.424014,11776.25,36272.5,5.540640015,0.160952381,0.136911281,0.491426374,#7d7c6c,Castro-Upper Market,sanfrancisco
1618,37.763394,-122.425912,41499,31368.5,6.013586567,0.090301003,0.295746785,0.283193277,#483e32,Castro-Upper Market,sanfrancisco
1619,37.763394,-122.427809,1428.5,27153,5.605860011,0.395383693,0.040861321,0.381148459,#5d615e,Castro-Upper Market,sanfrancisco
1620,37.763394,-122.431605,25614.25,19969.25,5.738129276,0.015481651,0.154747116,0.294640523,#4b403f,Castro-Upper Market,sanfrancisco
1621,37.763394,-122.435401,6414.75,13712.75,5.294485008,0.277777778,0.018686738,0.536442743,#878886,Castro-Upper Market,sanfrancisco
1622,37.763394,-122.437297,42953.75,19635.75,5.500352122,0.068685669,0.241676234,0.273254902,#453b34,Castro-Upper Market,sanfrancisco
1623,37.763394,-122.439195,35622.75,27387.5,5.464225842,0.112368024,0.100363306,0.332126697,#54514c,Castro-Upper Market,sanfrancisco
1624,37.763394,-122.441092,33472.25,48160.75,5.575544208,0.514367816,0.017365269,0.70800212,#b1b4b4,Castro-Upper Market,sanfrancisco
1625,37.763394,-122.442991,87827.5,11257,,,,,,Castro-Upper Market,sanfrancisco
1626,37.763394,-122.444887,47301.5,23631.25,5.675499553,0.107453132,0.133029197,0.467178176,#777167,Castro-Upper Market,sanfrancisco
1627,37.763394,-122.446785,24520.25,34272.5,5.664489574,0.097826087,0.298544115,0.372614379,#5f5342,Castro-Upper Market,sanfrancisco
1628,37.763394,-122.448682,51181.5,10418.25,5.812027541,0.22260669,0.0651341,0.395454545,#62645e,Castro-Upper Market,sanfrancisco
1629,37.763394,-122.450581,29568.25,27989.5,5.551387393,0.408854167,0.101789264,0.281792717,#404743,Haight-Ashbury,sanfrancisco
1630,37.763394,-122.452477,8171.75,21562,5.65235301,0.110328638,0.161110141,0.55473251,#8d8576,Haight-Ashbury,sanfrancisco
1631,37.763394,-122.454375,27280.25,21848.75,6.28514684,0.109209454,0.12179869,0.496929338,#7e796f,Haight-Ashbury,sanfrancisco
1632,37.763394,-122.458171,31412.5,21869,5.670730927,0.110462855,0.146195838,0.469147659,#777166,Inner Sunset,sanfrancisco
1633,37.763394,-122.460067,40177.75,22285.25,6.144415699,0.111336032,0.296021093,0.44218336,#70654f,Inner Sunset,sanfrancisco
1634,37.763394,-122.461965,22969.5,31960.5,5.730150592,0.107197404,0.222222222,0.616235294,#9d907a,Inner Sunset,sanfrancisco
1635,37.763394,-122.463862,17802.25,30031.5,5.835328395,0.064712097,0.278587196,0.311661507,#4f4139,Inner Sunset,sanfrancisco
1636,37.763394,-122.465761,20020.25,45189,5.344699023,0.405921681,0.069122599,0.380769231,#5a615d,Inner Sunset,sanfrancisco
1637,37.763394,-122.467657,22350,21516.25,6.009697319,0.132850242,0.092145198,0.461456583,#75736a,Inner Sunset,sanfrancisco
1638,37.763394,-122.471453,20879.25,35970.5,5.842268753,0.087417703,0.228404344,0.478991597,#7a6c5e,Inner Sunset,sanfrancisco
1639,37.763394,-122.473351,3331.75,51175.5,5.791625302,0.355218855,0.064411191,0.287021475,#444945,Inner Sunset,sanfrancisco
1640,37.763394,-122.475248,604.5,42981.5,5.460710404,0.551539085,0.149854334,0.500866393,#6c797f,Inner Sunset,sanfrancisco
1641,37.763394,-122.477145,7906.5,56767.25,5.938753098,0.058633426,0.323187108,0.27377451,#45372f,Inner Sunset,sanfrancisco
1642,37.763394,-122.479043,2923.25,54505.5,5.620123912,0.094388968,0.166984278,0.411568627,#686157,Inner Sunset,sanfrancisco
1643,37.763394,-122.480941,2993.25,46351.25,5.938464141,0.096374399,0.13310681,0.80439691,#cdc1b1,Inner Sunset,sanfrancisco
1644,37.763394,-122.482838,4399.25,49709.5,5.83662912,0.107055961,0.161429694,0.434100597,#6e685c,Outer Sunset,sanfrancisco
1645,37.763394,-122.484735,32684.5,32784.5,5.516648412,0.095577746,0.189921431,0.371141277,#5e564c,Outer Sunset,sanfrancisco
1646,37.763394,-122.486633,23281.25,39987.5,5.584234156,0.121289228,0.16762636,0.448493544,#726d5f,Outer Sunset,sanfrancisco
1647,37.763394,-122.488531,5956.75,64588,5.994829143,0.097874047,0.219783126,0.47830487,#796e5f,Outer Sunset,sanfrancisco
1648,37.763394,-122.490428,8300.5,66503.75,5.947458368,0.118171683,0.172533179,0.377559913,#605b4f,Outer Sunset,sanfrancisco
1649,37.763394,-122.492325,6323,48894.5,5.795747689,0.230912477,0.051525619,0.389243697,#61635e,Outer Sunset,sanfrancisco
1650,37.763394,-122.494223,5966.5,54859.75,5.726437054,0.274305556,0.036464928,0.442464986,#6e706c,Outer Sunset,sanfrancisco
1651,37.763394,-122.496121,63597,36150.5,,,,,,Outer Sunset,sanfrancisco
1652,37.763394,-122.498018,4543,55484.25,5.742711368,0.155128205,0.012971463,0.836211932,#d5d5d2,Outer Sunset,sanfrancisco
1653,37.763394,-122.501813,29552,33675.5,5.845582763,0.133471646,0.021533238,0.877803922,#dfdedb,Outer Sunset,sanfrancisco
1654,37.763394,-122.503711,3831.5,49285.25,5.648079229,0.116666667,0.01450921,0.888067227,#e2e1df,Outer Sunset,sanfrancisco
1655,37.763394,-122.505608,7023,45058.5,5.82570718,0.082735533,0.150898463,0.441798183,#70685f,Outer Sunset,sanfrancisco
1656,37.763394,-122.507505,5981,47640.5,5.74618243,0.170529801,0.064351161,0.375590236,#5f5f59,Outer Sunset,sanfrancisco
1657,37.763394,-122.509403,3711.5,35603.25,5.266096306,0.113510101,0.144420131,0.426704015,#6c675d,Outer Sunset,sanfrancisco
1658,37.763394,-122.513198,4601.5,78165.75,4.856853722,0.104913679,0.204619565,0.62745098,#9f937f,Outer Sunset,sanfrancisco
1659,37.764894,-122.387961,41241.25,43415.75,5.829355723,0.244791667,0.016268429,0.771372549,#c3c4c1,Potrero Hill,sanfrancisco
1660,37.764894,-122.393654,4077,78462.75,,,,,,Potrero Hill,sanfrancisco
1661,37.764894,-122.395552,10125.5,56918,5.516033586,0.121857923,0.093129771,0.389185977,#63605a,Potrero Hill,sanfrancisco
1662,37.764894,-122.397449,1895,46505.25,5.184931405,0.0917603,0.202817485,0.255802862,#413b33,Potrero Hill,sanfrancisco
1663,37.764894,-122.399347,49321.5,37159,,,,,,Potrero Hill,sanfrancisco
1664,37.764894,-122.401244,11342,25258.75,5.518820942,0.331050228,0.035758021,0.368086545,#5a5d5a,Mission,sanfrancisco
1665,37.764894,-122.403142,11763,12214.25,5.612460294,0.214589989,0.069087297,0.296111111,#4a4b46,Mission,sanfrancisco
1666,37.764894,-122.405039,9470,76962.5,,,,,,Mission,sanfrancisco
1667,37.764894,-122.406937,12451.25,44498.75,5.67809126,0.089181287,0.144976685,0.377591036,#605952,Mission,sanfrancisco
1668,37.764894,-122.408834,12259.75,69550.5,,,,,,Mission,sanfrancisco
1669,37.764894,-122.410732,42663.5,30564,6.149648529,0.092696629,0.255014327,0.328470588,#534a3e,Mission,sanfrancisco
1670,37.764894,-122.412629,16039.25,13392.25,5.429070978,0.518716578,0.023492462,0.538201487,#868889,Mission,sanfrancisco
1671,37.764894,-122.414527,706.75,41587,5.387963289,0.520747599,0.075553828,0.462853031,#6d7476,Mission,sanfrancisco
1672,37.764894,-122.416424,15372.75,43741.5,5.281658212,0.118055556,0.078729282,0.349441931,#595752,Mission,sanfrancisco
1673,37.764894,-122.420219,30972.25,28620.25,6.05467812,0.080536913,0.130131004,0.121356651,#1e1c1a,Mission,sanfrancisco
1674,37.764894,-122.422117,3295.25,28263.75,5.768323278,0.112688398,0.268492377,0.239486139,#3d372c,Castro-Upper Market,sanfrancisco
1675,37.764894,-122.424014,5969,34534,5.6959031,0.084898279,0.14544213,0.179473039,#2d2a27,Castro-Upper Market,sanfrancisco
1676,37.764894,-122.425912,15483.5,43313.75,5.775796976,0.197222222,0.138710506,0.346969697,#56584c,Castro-Upper Market,sanfrancisco
1677,37.764894,-122.427809,7747.75,17071.25,5.207192194,0.119801562,0.142611994,0.542745098,#8a8476,Castro-Upper Market,sanfrancisco
1678,37.764894,-122.429707,12891.25,31461.25,5.70958874,0.20375,0.083664505,0.421326283,#696b62,Castro-Upper Market,sanfrancisco
1679,37.764894,-122.435401,30472.25,35306,5.544574343,0.192647059,0.057656435,0.47194878,#777871,Castro-Upper Market,sanfrancisco
1680,37.764894,-122.437297,113341.5,40547.25,,,,,,Castro-Upper Market,sanfrancisco
1681,37.764894,-122.439195,70519.5,71086,6.238482845,0.089957103,0.252147356,0.733753501,#bba58b,Castro-Upper Market,sanfrancisco
1682,37.764894,-122.441092,47030,35374.5,5.636026177,0.124708625,0.121598639,0.297533207,#4b4942,Castro-Upper Market,sanfrancisco
1683,37.764894,-122.442991,7491,34195.75,5.095718362,0.252192982,0.016507385,0.538952297,#888987,Castro-Upper Market,sanfrancisco
1684,37.764894,-122.444887,42565,39051.25,5.66962143,0.117560715,0.14124166,0.788146168,#c8c0ac,Castro-Upper Market,sanfrancisco
1685,37.764894,-122.446785,57724.75,13044,5.945818881,0.127786418,0.156371595,0.435824059,#6f6b5d,Castro-Upper Market,sanfrancisco
1686,37.764894,-122.448682,44009.5,28499.75,5.789411339,0.136612022,0.153343389,0.410526316,#686558,Castro-Upper Market,sanfrancisco
1687,37.764894,-122.450581,53681.25,18066.75,5.945553321,0.11643026,0.153511159,0.343043884,#57534a,Haight-Ashbury,sanfrancisco
1688,37.764894,-122.452477,44408,14639.75,5.798044778,0.13041613,0.113149847,0.517873303,#848075,Haight-Ashbury,sanfrancisco
1689,37.764894,-122.454375,12192.25,22482.25,5.665264446,0.141298833,0.028288482,0.94873366,#f1f0eb,Haight-Ashbury,sanfrancisco
1690,37.764894,-122.456272,34740,24309.25,5.774953132,0.129176854,0.131005766,0.272069717,#45433c,Haight-Ashbury,sanfrancisco
